Date,Close,High,Low,Open,Volume
1981-02-20,0.08307002484798431,0.08349819606873703,0.08307002484798431,0.08349819606873703,24371200
1981-02-23,0.08435454219579697,0.08478271349329462,0.08435454219579697,0.08435454219579697,14112000
1981-02-24,0.08135735243558884,0.08221368917097496,0.08135735243558884,0.08221368917097496,16979200
1981-02-25,0.08649539947509766,0.08692356511608458,0.08649539947509766,0.08649539947509766,19488000
1981-02-26,0.08777987957000732,0.08820805081805573,0.08777987957000732,0.08777987957000732,10841600
1981-02-27,0.09077782183885574,0.09163415856699739,0.09077782183885574,0.09077782183885574,14761600
1981-03-02,0.09120599180459976,0.0916341573042555,0.09120599180459976,0.09120599180459976,11760000
1981-03-03,0.0899214819073677,0.09034965311470029,0.0899214819073677,0.09034965311470029,16172800
1981-03-04,0.08906441181898117,0.08949257746644299,0.08906441181898117,0.08949257746644299,13708800
1981-03-05,0.08863621950149536,0.08906439076477202,0.08863621950149536,0.08906439076477202,5376000
1981-03-06,0.08777987957000732,0.08863621634907408,0.08777987957000732,0.08863621634907408,11603200
1981-03-09,0.0809292122721672,0.08135737791544013,0.0809292122721672,0.08135737791544013,15321600
1981-03-10,0.07707490772008896,0.07750307325728427,0.07707490772008896,0.07750307325728427,28380800
1981-03-11,0.07407772541046143,0.07493406219400822,0.07407772541046143,0.07493406219400822,29859200
1981-03-12,0.07707490772008896,0.07750307325728427,0.07707490772008896,0.07707490772008896,59248000
1981-03-13,0.07621856778860092,0.07664673330815659,0.07621856778860092,0.07664673330815659,231302400
1981-03-16,0.07921651005744934,0.08007284675610077,0.07921651005744934,0.07921651005744934,37228800
1981-03-17,0.08307002484798431,0.08392636157246004,0.08307002484798431,0.08307002484798431,43747200
1981-03-18,0.08820804208517075,0.08906437877945736,0.08820804208517075,0.08820804208517075,36937600
1981-03-19,0.0873517170548439,0.08777988260064486,0.0873517170548439,0.08777988260064486,37811200
1981-03-20,0.08820804208517075,0.08906437877945736,0.08820804208517075,0.08820804208517075,14604800
1981-03-23,0.09163420647382736,0.09249054364966645,0.09163420647382736,0.09163420647382736,22019200
1981-03-24,0.09120599180459976,0.0916341573042555,0.09120599180459976,0.0916341573042555,28156800
1981-03-25,0.08949257433414459,0.09034968311536616,0.08949257433414459,0.09034968311536616,7056000
1981-03-26,0.08777987957000732,0.08820805081805573,0.08777987957000732,0.08820805081805573,12275200
1981-03-27,0.08478274196386337,0.08521090768811102,0.08478274196386337,0.08521090768811102,12252800
1981-03-30,0.08478274196386337,0.08563907912939128,0.08478274196386337,0.08478274196386337,9900800
1981-03-31,0.08392637968063354,0.08478271658987475,0.08392637968063354,0.08478271658987475,15993600
1981-04-01,0.08307002484798431,0.08349819606873703,0.08307002484798431,0.08349819606873703,34070400
1981-04-02,0.09034968167543411,0.09077784730108603,0.09034968167543411,0.09034968167543411,31404800
1981-04-03,0.09077782183885574,0.09120599306144142,0.09077782183885574,0.09077782183885574,16486400
1981-04-06,0.08906441181898117,0.08949257746644299,0.08906441181898117,0.08949257746644299,22803200
1981-04-07,0.08820804208517075,0.08863620757379931,0.08820804208517075,0.08863620757379931,10684800
1981-04-08,0.09249050170183182,0.09334683848929076,0.09249050170183182,0.09249050170183182,21952000
1981-04-09,0.0942031666636467,0.09463133787674304,0.0942031666636467,0.0942031666636467,12499200
1981-04-10,0.09548769891262054,0.09591586451776797,0.09548769891262054,0.09548769891262054,33465600
1981-04-13,0.09548769891262054,0.09591586451776797,0.09548769891262054,0.09548769891262054,16060800
1981-04-14,0.09548769891262054,0.09591586451776797,0.09548769891262054,0.09548769891262054,6652800
1981-04-15,0.09077782183885574,0.09120599306144142,0.09077782183885574,0.09120599306144142,34048000
1981-04-16,0.08563900738954544,0.0860671727551187,0.08563900738954544,0.0860671727551187,23878400
1981-04-20,0.08820804208517075,0.08863620757379931,0.08820804208517075,0.08820804208517075,35347200
1981-04-21,0.0942031666636467,0.09463133787674304,0.0942031666636467,0.0942031666636467,28537600
1981-04-22,0.09762855619192123,0.09805672759225102,0.09762855619192122,0.09762855619192122,18995200
1981-04-23,0.10019748657941818,0.1006256576586272,0.10019748657941818,0.10019748657941818,58016000
1981-04-24,0.09934122860431671,0.10019755995578508,0.09934122860431671,0.10019755995578508,35056000
1981-04-27,0.09848485141992569,0.09891302266313988,0.09848485141992569,0.09891302266313988,38528000
1981-04-28,0.09677217900753021,0.09720035025572821,0.09677217900753021,0.09720035025572821,32188800
1981-04-29,0.09548769891262054,0.09591586451776797,0.09548769891262054,0.09591586451776797,13641600
1981-04-30,0.09720036387443542,0.09805670649081326,0.09720036387443542,0.09720036387443542,12611200
1981-05-01,0.09720036387443542,0.09805670649081326,0.09720036387443542,0.09720036387443542,16553600
1981-05-04,0.09677217900753021,0.09720035025572821,0.09677217900753021,0.09720035025572821,14448000
1981-05-05,0.0963440015912056,0.0967721613271181,0.0963440015912056,0.0967721613271181,17539200
1981-05-06,0.09377504885196686,0.09420321456575485,0.09377504885196686,0.09420321456575485,18950400
1981-05-07,0.09505952894687653,0.0954877002751647,0.09505952894687653,0.09505952894687653,9363200
1981-05-08,0.09591585397720337,0.09634402525232844,0.09591585397720337,0.09591585397720337,7907200
1981-05-11,0.09377504885196686,0.09420321456575485,0.09377504885196686,0.09420321456575485,11939200
1981-05-12,0.09377504885196686,0.09505955171036333,0.09377504885196686,0.09377504885196686,4256000
1981-05-13,0.09334684908390045,0.09463135726939205,0.09334684908390045,0.09377502038474124,4905600
1981-05-14,0.09206236153841019,0.09291869856187009,0.09206236153841019,0.09291869856187009,4928000
1981-05-15,0.0942031666636467,0.09548767458590612,0.0942031666636467,0.0942031666636467,4905600
1981-05-18,0.09591585397720337,0.09677218509339269,0.09591585397720337,0.09591585397720337,4166400
1981-05-19,0.0942031666636467,0.09463133787674304,0.0942031666636467,0.09463133787674304,25424000
1981-05-20,0.09720036387443542,0.09805670649081326,0.09720036387443542,0.09720036387443542,13283200
1981-05-21,0.10276728868484497,0.1031954598514758,0.10276728868484497,0.10276728868484497,32211200
1981-05-22,0.10747719556093216,0.10833353835907006,0.10747719556093216,0.10747719556093216,31427200
1981-05-26,0.10704898089170456,0.107477140637911,0.10704898089170456,0.107477140637911,85344000
1981-05-27,0.11304331570863724,0.11347148682841077,0.11304331570863724,0.11304331570863724,149497600
1981-05-28,0.11304331570863724,0.11347148682841077,0.11304331570863724,0.11304331570863724,73987200
1981-05-29,0.11347150802612305,0.11390044530782299,0.11347150802612305,0.11347150802612305,59382400
1981-06-01,0.11347150802612305,0.11390044530782299,0.11347150802612305,0.11347150802612305,51251200
1981-06-02,0.10790534317493439,0.10833351447962355,0.10790534317493439,0.10833351447962355,40432000
1981-06-03,0.10790534317493439,0.10876167435025112,0.10790534317493439,0.10790534317493439,39446400
1981-06-04,0.11004617065191269,0.11047433045401517,0.11004617065191269,0.11004617065191269,56067200
1981-06-05,0.1083335131406784,0.10876167300601415,0.1083335131406784,0.10876167300601415,57680000
1981-06-08,0.10447996854782104,0.1049081397416245,0.10447996854782104,0.1049081397416245,93497600
1981-06-09,0.10662084072828293,0.10704901203310604,0.10662084072828293,0.10662084072828293,119593600
1981-06-10,0.10790534317493439,0.10918984565494029,0.10790534317493439,0.10790534317493439,25222400
1981-06-11,0.1126151904463768,0.11304336174050399,0.1126151904463768,0.1126151904463768,38976000
1981-06-12,0.11133064329624176,0.1117588144184484,0.11133064329624176,0.1117588144184484,25804800
1981-06-15,0.11090249568223953,0.1113306668952064,0.11090249568223953,0.1113306668952064,143763200
1981-06-16,0.10876166820526123,0.1091898394857589,0.10876166820526123,0.1091898394857589,37251200
1981-06-17,0.10704898089170456,0.107477140637911,0.10704898089170456,0.107477140637911,27574400
1981-06-18,0.10662084072828293,0.10747717190386756,0.10662084072828293,0.10704901203310604,23049600
1981-06-19,0.10362362861633301,0.1040517883389821,0.10362362861633301,0.1040517883389821,27507200
1981-06-22,0.09976936876773834,0.10019752859241994,0.09976936876773834,0.10019752859241994,10841600
1981-06-23,0.10148207098245621,0.10233916838959126,0.10148207098245621,0.10148207098245621,15030400
1981-06-24,0.09891305863857269,0.09976940143645949,0.09891305863857269,0.09976940143645949,23027200
1981-06-25,0.1010538786649704,0.10148204995572364,0.1010538786649704,0.1010538786649704,24259200
1981-06-26,0.09976936876773834,0.10062569985116192,0.09976936876773834,0.10062569985116192,23788800
1981-06-29,0.0963440015912056,0.09720033249708862,0.0963440015912056,0.09720033249708862,10595200
1981-06-30,0.08906441181898117,0.08949257746644299,0.08906441181898117,0.08949257746644299,35907200
1981-07-01,0.08820804208517075,0.08863620757379931,0.08820804208517075,0.08863620757379931,170464000
1981-07-02,0.08820804208517075,0.08863620757379931,0.08820804208517075,0.08820804208517075,30284800
1981-07-06,0.08521086722612381,0.08606720398502415,0.08521086722612381,0.08606720398502415,16531200
1981-07-07,0.08606720715761185,0.08692354394807826,0.08606720715761185,0.08606720715761185,15836800
1981-07-08,0.08949257433414459,0.08992151176585902,0.08949257433414459,0.08949257433414459,16620800
1981-07-09,0.08264186233282089,0.08307002785202756,0.08264186233282089,0.08307002785202756,32883200
1981-07-10,0.07621856778860092,0.07664673330815659,0.07621856778860092,0.07664673330815659,55171200
1981-07-13,0.0779319778084755,0.07836014888257438,0.0779319778084755,0.0779319778084755,45740800
1981-07-14,0.08135735243558884,0.08221368917097496,0.08135735243558884,0.08135735243558884,19779200
1981-07-15,0.08349819481372833,0.08392636031101587,0.08349819481372833,0.08349819481372833,10953600
1981-07-16,0.08563900738954544,0.08649534383771981,0.08563900738954544,0.08563900738954544,15232000
1981-07-17,0.08863621950149536,0.08906439076477202,0.08863621950149536,0.08863621950149536,19824000
1981-07-20,0.08264186233282089,0.08307002785202756,0.08264186233282089,0.08307002785202756,23654400
1981-07-21,0.08221366256475449,0.08264183365239647,0.08221366256475449,0.08264183365239647,31942400
1981-07-22,0.07750310748815536,0.0783602164572032,0.07750310748815536,0.0783602164572032,22668800
1981-07-23,0.07964470237493515,0.08007287372699631,0.07964470237493515,0.07964470237493515,34451200
1981-07-24,0.08221366256475449,0.08264183365239647,0.08221366256475449,0.08221366256475449,28851200
1981-07-27,0.08563900738954544,0.0860671727551187,0.08563900738954544,0.08563900738954544,17337600
1981-07-28,0.08264186233282089,0.08307002785202756,0.08264186233282089,0.08307002785202756,22848000
1981-07-29,0.08135735243558884,0.08178552366179678,0.08135735243558884,0.08178552366179678,15500800
1981-07-30,0.08435454219579697,0.08521087907376156,0.08435454219579697,0.08435454219579697,9900800
1981-07-31,0.08563900738954544,0.0860671727551187,0.08563900738954544,0.08563900738954544,10953600
1981-08-03,0.08478274196386337,0.08563907912939128,0.08478274196386337,0.08563907912939128,12432000
1981-08-04,0.08606720715761185,0.08649537841136011,0.08606720715761185,0.08606720715761185,31673600
1981-08-05,0.08863621950149536,0.08906439076477202,0.08863621950149536,0.08863621950149536,17494400
1981-08-06,0.08649539947509766,0.08692356511608458,0.08649539947509766,0.08692356511608458,10528000
1981-08-07,0.08649539947509766,0.08692356511608458,0.08649539947509766,0.08649539947509766,9206400
1981-08-10,0.08649539947509766,0.08649539947509766,0.08649539947509766,0.08649539947509766,0
1981-08-11,0.08392637968063354,0.08478271658987475,0.08392637968063354,0.08478271658987475,71456000
1981-08-12,0.08221366256475449,0.08264183365239647,0.08221366256475449,0.08264183365239647,26275200
1981-08-13,0.07964470237493515,0.08007287372699631,0.07964470237493515,0.08007287372699631,27484800
1981-08-14,0.07836015522480011,0.07921649172527934,0.07836015522480011,0.07921649172527934,24192000
1981-08-17,0.07579038292169571,0.07664671952383137,0.07579038292169571,0.07664671952383137,18905600
1981-08-18,0.07407772541046143,0.07493406219400822,0.07407772541046143,0.07493406219400822,17001600
1981-08-19,0.07322142273187637,0.07407775991428658,0.07322142273187637,0.07407775991428658,20675200
1981-08-20,0.07407772541046143,0.07450589666074986,0.07407772541046143,0.07407772541046143,17113600
1981-08-21,0.06893971562385559,0.06979605247196509,0.06893971562385559,0.06979605247196509,41910400
1981-08-24,0.06465727835893631,0.06508544976583586,0.06465727835893631,0.06508544976583586,23072000
1981-08-25,0.06637070327997208,0.06679886883390243,0.06637070327997208,0.06637070327997208,40700800
1981-08-26,0.06508543342351913,0.06551359900587832,0.06508543342351913,0.06551359900587832,33600000
1981-08-27,0.06551358848810196,0.06594252580074644,0.06551358848810196,0.06551358848810196,25916800
1981-08-28,0.06893971562385559,0.06936788118939509,0.06893971562385559,0.06893971562385559,38035200
1981-08-31,0.06893971562385559,0.06936788118939509,0.06893971562385559,0.06893971562385559,40947200
1981-09-01,0.07322142273187637,0.07364959418159785,0.07322142273187637,0.07322142273187637,37027200
1981-09-02,0.07450590282678604,0.07493406839547896,0.07450590282678604,0.07450590282678604,19376000
1981-09-03,0.07065238058567047,0.0715087173279153,0.07065238058567047,0.0715087173279153,37475200
1981-09-04,0.06979604065418243,0.07022420614722547,0.06979604065418243,0.07022420614722547,15254400
1981-09-08,0.06765522807836533,0.06808339949121335,0.06765522807836533,0.06808339949121335,25446400
1981-09-09,0.06765522807836533,0.06808339949121335,0.06765522807836533,0.06765522807836533,30531200
1981-09-10,0.06808335334062576,0.06851151874620783,0.06808335334062576,0.06808335334062576,34809600
1981-09-11,0.06722701340913773,0.06765517879304438,0.06722701340913773,0.06765517879304438,17539200
1981-09-14,0.06508543342351913,0.06551359900587832,0.06508543342351913,0.06551359900587832,27686400
1981-09-15,0.06337276101112366,0.0638009266026113,0.06337276101112366,0.0638009266026113,19510400
1981-09-16,0.06208828091621399,0.06251645241860881,0.06208828091621398,0.06251645241860881,19353600
1981-09-17,0.06037560850381851,0.06080378002155373,0.06037560850381851,0.06080378002155373,19376000
1981-09-18,0.06080374866724014,0.061231914247152075,0.06080374866724014,0.06080374866724014,26320000
1981-09-21,0.06123190373182297,0.061660074955235934,0.06123190373182297,0.06123190373182297,49033600
1981-09-22,0.05780657008290291,0.05823473564523196,0.05780657008290291,0.05823473564523196,47420800
1981-09-23,0.05652208253741264,0.05737841969083096,0.05652208253741264,0.05737841969083096,28201600
1981-09-24,0.056093908846378326,0.0565220745037144,0.056093908846378326,0.0565220745037144,18300800
1981-09-25,0.04881427809596062,0.049670615179588117,0.04881427809596061,0.049670615179588117,34608000
1981-09-28,0.049242425709962845,0.04967059695317704,0.049242425709962845,0.049242425709962845,91728000
1981-09-29,0.051811445504426956,0.052239616826035964,0.051811445504426956,0.051811445504426956,94684800
1981-09-30,0.05223960429430008,0.05266776979616563,0.05223960429430008,0.05223960429430008,49996800
1981-10-01,0.05223960429430008,0.05266776979616563,0.05223960429430008,0.05223960429430008,61129600
1981-10-02,0.05652208253741264,0.056950253972638074,0.05652208253741264,0.05652208253741264,45046400
1981-10-05,0.05823473632335663,0.05909107317501696,0.05823473632335662,0.05823473632335662,43097600
1981-10-06,0.05780657008290291,0.05823473564523196,0.05780657008290291,0.05823473564523196,28358400
1981-10-07,0.06123190373182297,0.06208824046161918,0.06123190373182297,0.06123190373182297,38841600
1981-10-08,0.06337276101112366,0.0638009266026113,0.06337276101112366,0.06337276101112366,31091200
1981-10-09,0.06380093842744827,0.06465727548616752,0.06380093842744827,0.06380093842744827,54521600
1981-10-12,0.06594254076480865,0.0663707120926216,0.06594254076480865,0.06594254076480865,27350400
1981-10-13,0.06594254076480865,0.06679887770340343,0.06594254076480865,0.06594254076480865,44195200
1981-10-14,0.06208828091621399,0.06251645241860881,0.06208828091621398,0.06251645241860881,30979200
1981-10-15,0.06337276101112366,0.0638009266026113,0.06337276101112366,0.06337276101112366,29433600
1981-10-16,0.06251640617847443,0.06294457164714409,0.06251640617847443,0.06294457164714409,36467200
1981-10-19,0.06380093842744827,0.06422910981532386,0.06380093842744827,0.06380093842744827,20585600
1981-10-20,0.06722701340913773,0.06765517879304438,0.06722701340913773,0.06722701340913773,35728000
1981-10-21,0.06722701340913773,0.06765517879304438,0.06722701340913773,0.06722701340913773,76899200
1981-10-22,0.0667988657951355,0.06722703704661813,0.0667988657951355,0.06722703704661813,32278400
1981-10-23,0.06508543342351913,0.06551359900587832,0.06508543342351913,0.06551359900587832,27910400
1981-10-26,0.06508543342351913,0.06551359900587832,0.06508543342351913,0.06508543342351913,27283200
1981-10-27,0.06637070327997208,0.06722704010486313,0.06637070327997208,0.06637070327997208,85590400
1981-10-28,0.06851156800985336,0.06893973944034298,0.06851156800985336,0.06851156800985336,44172800
1981-10-29,0.06765522807836533,0.06808339949121335,0.06765522807836533,0.06808339949121335,30486400
1981-10-30,0.06851156800985336,0.06893973944034298,0.06851156800985336,0.06851156800985336,52729600
1981-11-02,0.06851156800985336,0.06893973944034298,0.06851156800985336,0.06851156800985336,36915200
1981-11-03,0.06765522807836533,0.06808339949121335,0.06765522807836533,0.06808339949121335,28380800
1981-11-04,0.06594254076480865,0.0663707120926216,0.06594254076480865,0.0663707120926216,23811200
1981-11-05,0.06123190373182297,0.061660074955235934,0.06123190373182297,0.061660074955235934,23363200
1981-11-06,0.06166006624698639,0.06208823169289984,0.06166006624698639,0.06166006624698639,24595200
1981-11-09,0.06251640617847443,0.06294457164714409,0.06251640617847443,0.06251640617847443,20384000
1981-11-10,0.06294456124305725,0.06337273235798385,0.06294456124305725,0.06294456124305725,16755200
1981-11-11,0.06465727835893631,0.06508544976583586,0.06465727835893631,0.06465727835893631,27440000
1981-11-12,0.0667988657951355,0.06722703704661813,0.0667988657951355,0.0667988657951355,39916800
1981-11-13,0.06208828091621399,0.06251645241860881,0.06208828091621398,0.06251645241860881,21011200
1981-11-16,0.06123190373182297,0.061660074955235934,0.06123190373182297,0.061660074955235934,22556800
1981-11-17,0.06251640617847443,0.06294457164714409,0.06251640617847443,0.06251640617847443,35414400
1981-11-18,0.06465727835893631,0.06508544976583586,0.06465727835893631,0.06465727835893631,29142400
1981-11-19,0.06465727835893631,0.06508544976583586,0.06465727835893631,0.06465727835893631,40006400
1981-11-20,0.06508543342351913,0.06551359900587832,0.06508543342351913,0.06508543342351913,38102400
1981-11-23,0.06208828091621399,0.06294461820397021,0.06208828091621398,0.06294461820397021,22960000
1981-11-24,0.06166006624698639,0.06208823169289984,0.06166006624698639,0.06208823169289984,22153600
1981-11-25,0.06294456124305725,0.06337273235798385,0.06294456124305725,0.06294456124305725,52550400
1981-11-27,0.06465727835893631,0.06508544976583586,0.06465727835893631,0.06465727835893631,37251200
1981-11-30,0.06380093842744827,0.06422910981532386,0.06380093842744827,0.06422910981532386,23968000
1981-12-01,0.06380093842744827,0.06422910981532386,0.06380093842744827,0.06380093842744827,23385600
1981-12-02,0.0642290785908699,0.06465724405356435,0.0642290785908699,0.0642290785908699,37564800
1981-12-03,0.06337276101112366,0.0638009266026113,0.06337276101112366,0.0638009266026113,20428800
1981-12-04,0.06508543342351913,0.06551359900587832,0.06508543342351913,0.06508543342351913,137155200
1981-12-07,0.06551358848810196,0.06594252580074644,0.06551358848810196,0.06551358848810196,59292800
1981-12-08,0.0642290785908699,0.06508541523328794,0.0642290785908699,0.06508541523328794,50624000
1981-12-09,0.06465727835893631,0.06508544976583586,0.06465727835893631,0.06465727835893631,34272000
1981-12-10,0.06465727835893631,0.06508544976583586,0.06465727835893631,0.06465727835893631,37408000
1981-12-11,0.0642290785908699,0.06508541523328794,0.0642290785908699,0.06465724405356435,76092800
1981-12-14,0.06208828091621399,0.06294461820397021,0.06208828091621398,0.06294461820397021,25244800
1981-12-15,0.06380093842744827,0.06422910981532386,0.06380093842744827,0.06380093842744827,31315200
1981-12-16,0.0667988657951355,0.06722703704661813,0.0667988657951355,0.0667988657951355,65452800
1981-12-17,0.07236504554748535,0.07279321676052215,0.07236504554748535,0.07236504554748535,51452800
1981-12-18,0.07836015522480011,0.07878832061652563,0.07836015522480011,0.07836015522480011,71724800
1981-12-21,0.07493408024311066,0.07536225159653119,0.07493408024311066,0.07536225159653119,56403200
1981-12-22,0.07621856778860092,0.07664673330815659,0.07621856778860092,0.07621856778860092,53827200
1981-12-23,0.07450590282678604,0.07493406839547896,0.07450590282678604,0.07493406839547896,28896000
1981-12-24,0.07493408024311066,0.07536225159653119,0.07493408024311066,0.07493408024311066,28918400
1981-12-28,0.0715087354183197,0.07236506666017091,0.0715087354183197,0.07236506666017091,36579200
1981-12-29,0.07279319316148758,0.07364952959291345,0.07279319316148758,0.07279319316148758,24236800
1981-12-30,0.07579038292169571,0.07621855408127796,0.07579038292169571,0.07579038292169571,32188800
1981-12-31,0.07579038292169571,0.07621855408127796,0.07579038292169571,0.07579038292169571,54656000
1982-01-04,0.07536222040653229,0.07579038586571746,0.07536222040653229,0.07579038586571746,71254400
1982-01-05,0.0715087354183197,0.07236506666017091,0.0715087354183197,0.07236506666017091,35840000
1982-01-06,0.07065238058567047,0.07108054609827799,0.07065238058567047,0.07108054609827799,66080000
1982-01-07,0.06508543342351913,0.06594253638738587,0.06508543342351913,0.06594253638738587,70044800
1982-01-08,0.06808335334062576,0.06851151874620783,0.06808335334062576,0.06808335334062576,56604800
1982-01-11,0.06380093842744827,0.06422910981532386,0.06380093842744827,0.06422910981532386,33331200
1982-01-12,0.06166006624698639,0.06208823169289984,0.06166006624698639,0.06208823169289984,59920000
1982-01-13,0.06123190373182297,0.061660074955235934,0.06123190373182297,0.061660074955235934,41753600
1982-01-14,0.0642290785908699,0.06465724405356435,0.0642290785908699,0.0642290785908699,25715200
1982-01-15,0.06851156800985336,0.06936790515380012,0.06851156800985336,0.06851156800985336,46704000
1982-01-18,0.06979604065418243,0.07065237735729803,0.06979604065418243,0.06979604065418243,28000000
1982-01-19,0.06808335334062576,0.06893968986881827,0.06808335334062576,0.06893968986881827,55507200
1982-01-20,0.06936785578727722,0.06979602691305337,0.06936785578727722,0.06936785578727722,25827200
1982-01-21,0.07065238058567047,0.07108054609827799,0.07065238058567047,0.07065238058567047,33331200
1982-01-22,0.07108058035373688,0.07150875178972041,0.07108058035373688,0.07108058035373688,24259200
1982-01-25,0.06893971562385559,0.06936788118939509,0.06893971562385559,0.06936788118939509,44710400
1982-01-26,0.06637070327997208,0.06722704010486313,0.06637070327997208,0.06722704010486313,21212800
1982-01-27,0.0667988657951355,0.06765520258107068,0.0667988657951355,0.0667988657951355,31360000
1982-01-28,0.06893971562385559,0.06936788118939509,0.06893971562385559,0.06893971562385559,39603200
1982-01-29,0.06979604065418243,0.07022420614722547,0.06979604065418243,0.06979604065418243,53155200
1982-02-01,0.06893971562385559,0.06979605247196509,0.06893971562385559,0.06979605247196509,38528000
1982-02-02,0.06936785578727722,0.07022419232180112,0.06936785578727722,0.06936785578727722,54275200
1982-02-03,0.06936785578727722,0.06979602691305337,0.06936785578727722,0.06936785578727722,31472000
1982-02-04,0.06765522807836533,0.06808339949121335,0.06765522807836533,0.06808339949121335,22041600
1982-02-05,0.06765522807836533,0.06808339949121335,0.06765522807836533,0.06765522807836533,40297600
1982-02-08,0.06337276101112366,0.0638009266026113,0.06337276101112366,0.0638009266026113,31696000
1982-02-09,0.06337276101112366,0.0638009266026113,0.06337276101112366,0.06337276101112366,57904000
1982-02-10,0.0642290785908699,0.06465724405356435,0.0642290785908699,0.0642290785908699,38796800
1982-02-11,0.06337276101112366,0.0638009266026113,0.06337276101112366,0.0638009266026113,24528000
1982-02-12,0.0642290785908699,0.06465724405356435,0.0642290785908699,0.0642290785908699,19644800
1982-02-16,0.06294456124305725,0.06337273235798385,0.06294456124305725,0.06337273235798385,34316800
